-42,182,-45.79
106,182,-46
149,184,-46.01
55,182,-45.81
-78,184,-45.34
-131,184,-45.14
-74,182,-45.42
34,182,-45.43
116,182,-46.15
110,182,-46.62
4,182,-46.69
-120,182,-47.74
-140,182,-47.34
-23,180,-46.86
120,182,-46.68
152,182,-46.21
39,182,-46.03
-110,182,-46.03
-152,182,-45.94
-50,182,-46.78
88,184,-46.54
136,184,-47.21
67,182,-47.17
-47,184,-47.53
-121,182,-47.11
-100,182,-47.22
6,182,-47.31
119,182,-47.4
134,182,-47.14
19,182,-47.46
-124,182,-47.34
-152,182,-46.66
-33,182,-46.13
116,182,-46.16
154,182,-46.5
47,182,-46.89
-97,184,-46.84
-145,184,-47.72
-60,182,-48.3
65,184,-48.2
124,184,-48.25
85,182,-48.21
-17,182,-47.9
-115,182,-47.11
-124,182,-46.29
-15,182,-45.5
120,182,-45.47
149,182,-45.83
32,182,-46.05
-120,182,-46.53
-156,182,-46.17
-43,182,-46.73
105,184,-47.07
148,184,-47.94
56,182,-48.89
-76,184,-49.03
-134,184,-49.06
-77,182,-48.49
37,182,-48.45
120,182,-47.75
108,182,-47.22
1,182,-47.44
-119,182,-47.12
-138,182,-47.5
-24,182,-48.15
119,182,-47.84
152,182,-48.03
38,182,-48.6
-109,182,-48.08
-151,184,-48.02
-52,182,-48.02
87,184,-47.91
137,184,-48.39
68,182,-48.74
-48,184,-48.5
-121,184,-48.25
-98,182,-47.56
7,182,-47.43
118,182,-46.87
131,182,-47.05
17,182,-47.81
-121,182,-47.51
-148,182,-47.68
-33,182,-48.76
112,182,-48.26
151,182,-49.08
48,182,-49.24
-93,184,-49.54
-141,184,-49.65
-63,182,-49.12
58,184,-49.32
123,184,-48.95
90,182,-47.75
-14,182,-47.56
-117,182,-46.77
-126,182,-46.9
-16,182,-46.84
121,182,-48.12
149,182,-47.97
30,182,-48.37
-119,182,-48.84
-151,182,-48.68
-42,182,-48.47
97,184,-48.55
143,184,-48.65
62,182,-48.41
-68,184,-49.24
-131,184,-48.89
-81,182,-48.86
29,182,-48.74
116,182,-48.4
114,182,-48.2
9,182,-48.39
-120,182,-48.19
-143,182,-47.56
-26,182,-47.83
119,182,-47.92
151,182,-48.09
40,182,-48.79
-105,182,-48.52
-149,184,-48.67
-53,182,-48.93
81,184,-48.7
130,184,-48.39
70,182,-48.21
-35,182,-48.33
-115,182,-47.87
-108,182,-47.85
-2,182,-47.13
120,182,-47.59
139,182,-47.84
22,180,-47.93
-122,182,-48.76
-152,182,-48.87
-37,182,-49.38
112,182,-49.12
153,182,-49.56
51,182,-48.85
-90,184,-48.8
-142,184,-48.01
-67,182,-47.84
56,182,-47.31
124,184,-47.2
93,182,-47.23
-12,182,-47.42
-117,182,-48.32
-128,182,-48.2
-18,180,-48.35
121,182,-48.67
151,182,-48.45
34,182,-48.95
-118,182,-48.74
-155,182,-48.76
-45,182,-48.96
100,184,-49.21
146,184,-49.37
61,182,-49.02
-69,184,-49.09
-131,184,-49.31
-81,182,-48.83
27,182,-48.32
116,182,-48.67
116,182,-48.18
10,182,-48.56
-119,182,-48.6
-145,182,-49.23
-29,182,-49.06
121,182,-49.29
157,182,-48.99
40,182,-49.11
-111,184,-48.85
-150,184,-48.68
-50,182,-48.49
82,184,-48.34
132,184,-48.66
71,182,-48.59
-40,182,-48.27
-119,182,-48.42
-105,182,-48.6
0,182,-48.59
119,182,-48.97
137,182,-49.79
22,180,-49.25
-122,182,-50.01
-152,182,-49.95
-37,182,-49.42
112,182,-48.54
154,182,-48.02
52,182,-47.63
-92,184,-46.97
-143,184,-47.17
-65,182,-47.34
58,184,-48.08
123,184,-48.96
91,182,-49.41
-12,182,-49.21
-117,182,-49.25
-128,182,-49.71
-17,182,-49.51
122,182,-49.49
150,182,-49.72
32,182,-49.45
-118,182,-49.42
-154,182,-49.44
-44,182,-49.2
100,184,-49.66
145,184,-49.66
59,182,-49.72
-69,184,-49.98
-128,184,-49.64
-80,182,-49.48
26,182,-49.18
114,182,-48.95
116,182,-49.01
11,182,-49.34
-120,182,-48.96
-146,182,-49.49
-29,182,-49.65
121,182,-49.87
156,182,-50.31
41,182,-50.56
-110,184,-51.01
-152,184,-51.05
-51,184,-51.48
85,184,-52.16
134,184,-52.77
71,184,-53
-41,184,-53.82
-121,184,-54.44
-105,182,-55.07
4,182,-55.87
122,182,-56.67
135,182,-56.78
18,182,-56.78
-121,182,-56.72
-150,182,-56.47
-35,182,-55.65
113,184,-55.82
153,184,-55.44
50,182,-54.97
-94,184,-54.14
-144,184,-53.61
-64,184,-53.15
62,184,-52.98
126,184,-52.77
88,184,-52.05
-18,182,-51.73
-116,182,-51.02
-122,182,-50.75
-15,182,-50.63
119,182,-50.05
148,182,-50.34
33,182,-49.98
-117,184,-49.45
-155,184,-49.14
-45,184,-48.8
102,184,-50.52
148,186,-50.62
59,184,-51.87
-73,184,-53.15
-131,184,-54.99
-78,184,-56.05
30,184,-56.68
117,184,-55.58
115,182,-54.25
7,182,-52.28
-123,182,-50.93
-143,182,-49.96
-23,182,-50.02
120,184,-50.5
151,184,-50.85
40,182,-51.19
-107,184,-51.89
-152,184,-52.3
-52,184,-51.13
86,184,-50.82
133,184,-49.61
67,184,-49
-41,184,-48.21
-117,184,-47.81
-103,182,-47.27
2,182,-47.47
119,182,-48.33
135,182,-49.07
20,182,-49.78
-122,182,-51.07
-150,182,-50.86
-34,182,-50.51
112,184,-49.37
151,184,-48.6
51,182,-47.72
-92,184,-47.49
-144,184,-46.91
-64,184,-47.58
61,184,-48.16
123,184,-48.6
88,182,-48.91
-13,182,-49.57
-116,182,-50.22
-128,182,-49.89
-16,182,-50.11
124,182,-49.45
149,182,-48.32
30,182,-47.52
-118,182,-47.5
-153,184,-47.79
-45,182,-47.91
101,184,-48.24
148,184,-49.45
60,184,-50.09
-73,184,-49.51
-131,184,-48.95
-78,184,-48.74
30,184,-48.92
115,184,-48.29
113,182,-47.59
8,182,-47.17
-120,182,-47.57
-142,182,-47.83
-25,182,-48.24
119,182,-48.36
151,182,-48.85
40,182,-48.73
-107,184,-48.85
-150,184,-48.61
-51,182,-48.62
83,184,-48.43
131,184,-48.26
69,182,-48.57
-39,184,-48.89
-118,184,-49.01
-105,182,-49.16
2,182,-49.34
120,182,-49.83
134,182,-49.14
20,182,-48.52
-120,182,-48.63
-150,182,-48.08
-35,182,-47.64
112,182,-47.84
151,184,-48.62
49,182,-49.36
-90,184,-49.5
-141,184,-50.05
-66,182,-49.94
58,184,-49.49
124,184,-49.98
90,182,-49.46
-14,182,-49.35
-115,182,-49.79
-125,182,-49.26
-17,180,-49.23
119,182,-49.16
149,182,-48.92
33,182,-48.82
-117,182,-48.58
-156,182,-48.13
-45,182,-48.44
103,184,-48.56
145,184,-48.76
56,182,-49.12
-70,184,-48.88
-126,184,-49.08
-80,182,-49.09
26,182,-48.75
116,182,-48.36
117,182,-48.19
9,182,-47.98
-121,182,-47.33
-144,182,-46.76
-25,180,-46.33
120,182,-46.48
151,182,-46.87
39,182,-47.88
-106,182,-48.22
-148,184,-49.19
-53,182,-48.9
81,184,-48.29
131,184,-48.19
71,182,-47.01
-37,182,-46.13
-117,182,-45.19
-107,182,-44.29
0,180,-44.7
120,182,-45.44
136,180,-47.06
20,180,-48.16
-119,182,-48.16
-149,182,-48.29
-37,180,-48.02
109,182,-48.3
150,182,-48.38
51,182,-47.82
-88,182,-47.84
-139,182,-47.95
-66,182,-47.43
52,182,-47.66
121,182,-48.28
95,182,-48.58
-9,180,-48.99
-117,180,-48.42
-129,180,-48.3
-17,180,-47.87
120,180,-47.5
148,180,-46.95
33,180,-46.83
-114,182,-47.14
-151,182,-47.39
-46,182,-48.02
94,182,-48.43
141,182,-49.2
62,182,-49.07
-61,182,-48.64
-125,182,-47.88
-87,182,-47.44
18,182,-47.01
115,182,-46.43
122,180,-46.08
15,180,-46.16
-121,180,-47.02
-147,180,-47.09
-29,180,-46.99
117,182,-47.29
152,182,-47.2
44,180,-46.98
-101,182,-46.25
-148,182,-45.47
-57,182,-45.06
75,182,-45.06
128,182,-45.48
76,182,-45.45
-28,182,-45.94
-115,182,-45.69
-115,180,-45.4
-7,180,-45.87
121,180,-45.52
141,180,-45.77
24,180,-45.77
-118,180,-46.03
-149,180,-45.79
-40,180,-46.7
103,182,-46.79
147,182,-47.18
56,180,-48.06
-78,182,-47.2
-136,182,-46.76
-75,182,-46.88
42,182,-46.51
121,182,-46.41
104,180,-46.61
-2,180,-45.81
-118,180,-45.57
-135,180,-45.74
-22,180,-45.81
120,180,-46.24
151,180,-46.27
37,180,-47.19
-112,182,-47.2
-152,182,-46.46
-47,180,-46.93
92,182,-46.69
137,182,-46.63
64,182,-46.85
-53,182,-47
-122,182,-46.35
-93,182,-45.88
12,180,-46.54
116,180,-45.53
126,180,-45.75
17,180,-45.1
-120,180,-45.36
-148,180,-45.03
-33,180,-45.1
114,180,-45.96
152,182,-45.24
47,180,-45.4
-97,182,-44.86
-144,182,-44.2
-59,182,-44.54
66,182,-43.84
122,182,-43.73
82,182,-43.72
-18,180,-43.41
-114,180,-44.04
-122,180,-44.39
-12,180,-45.01
120,180,-45.43
144,180,-45.37
30,180,-45.73
-116,180,-45.21
-154,180,-45.84
-45,180,-45.23
103,182,-45.6
148,182,-45.46
56,180,-46.02
-76,182,-46.24
-131,182,-45.9
-75,182,-45.31
35,182,-44.69
115,182,-44.54
108,180,-44.78
5,180,-44.78
-118,180,-45.97
-139,180,-46.7
-24,180,-46.71
119,180,-46.35
149,180,-45.16
39,180,-44.24
-105,180,-43.42
-150,182,-43.18
-53,180,-44.48
86,182,-44.88
134,182,-46.29
66,182,-46.64
-43,182,-47.28
-116,182,-46.66
-102,180,-45.19
2,180,-44.8
118,180,-43.65
133,180,-43.71
19,180,-42.99
-119,180,-43.26
-148,180,-43.41
-35,180,-43.84
110,180,-43.36
150,182,-43.98
51,180,-43.98
-90,182,-43.63
-143,182,-43.41
-65,182,-43.36
60,182,-43.4
123,182,-44.18
87,180,-44.81
-15,180,-45.2
-114,180,-45.3
-124,180,-45.34
-16,180,-45.49
120,180,-44.35
147,180,-44.41
30,180,-44.68
-115,180,-45.19
-151,180,-45.47
-44,180,-45.98
99,182,-45.16
144,182,-44.75
58,180,-44.46
-69,182,-44.17
-127,182,-45.12
-80,180,-45.67
27,180,-45.7
116,180,-45.7
115,180,-45.56
8,180,-44.52
-120,180,-43.76
-141,180,-42.99
-25,180,-42.97
118,180,-43.71
149,180,-43.87
39,180,-45.99
-102,180,-45.93
-146,182,-45.97
-55,180,-45.37
78,182,-44.99
131,182,-43.82
72,180,-43.13
-36,180,-42.83
-117,180,-42.41
-107,180,-42.7
-1,180,-42.95
120,180,-43.33
138,180,-43.17
21,180,-42.22
-121,180,-42.69
-150,180,-41.56
-35,180,-41.55
110,180,-41.43
148,180,-41.62
50,180,-42.37
-86,182,-42.68
-138,182,-43.6
-66,180,-43.8
53,182,-43.8
120,182,-43.52
92,180,-43.21
-9,180,-42.77
-113,180,-42.44
-128,180,-42.15
-20,178,-42.63
119,180,-42.65
148,180,-42.59
33,180,-42.99
-112,180,-42.85
-150,180,-43.54
-47,180,-43.31
94,180,-43.24
141,182,-43.37
60,180,-43.13
-60,180,-43.4
-122,180,-42.2
-87,180,-42.32
16,180,-41.88
115,180,-41.59
123,180,-41.71
13,178,-42.35
-121,180,-42.94
-145,180,-43.36
-28,178,-42.61
115,180,-42.65
150,180,-41.83
44,180,-41.2
-99,180,-41.12
-146,182,-41.08
-57,180,-40.94
73,182,-40.5
127,182,-40.45
76,180,-40.43
-27,180,-40.98
-115,180,-41.54
-114,180,-41.29
-7,178,-41.57
120,180,-41.12
141,178,-40.64
25,178,-41.08
-118,180,-40.25
-151,180,-39.27
-40,178,-40.32
107,180,-40.74
148,180,-41.2
53,180,-42.08
-80,180,-42.52
-133,182,-42.67
-72,180,-42.13
41,180,-41.33
119,180,-40.64
102,180,-39.9
-2,178,-39.5
-116,180,-39.17
-133,178,-39.4
-23,178,-39.91
118,178,-40.4
150,180,-40.9
38,178,-40.93
-110,180,-40.57
-151,180,-39.62
-50,180,-38.79
90,180,-38.72
137,182,-38.53
65,180,-38.85
-51,180,-39.25
-121,180,-40.05
-95,180,-40.02
11,180,-40.35
117,180,-40.57
127,180,-40.35
16,178,-41.1
-119,180,-40.49
-147,180,-40.2
-32,178,-39.85
114,180,-39.53
152,180,-39.41
46,180,-39.44
-98,180,-39.48
-145,182,-39.46
-59,180,-39.7
69,180,-39.79
126,180,-39.44
80,180,-39.44
-24,180,-39.37
-116,180,-39.5
-117,180,-40.41
-9,178,-40.92
119,180,-41.47
143,180,-41.86
28,178,-41.7
-119,180,-41.43
-152,180,-41.67
-40,180,-41.18
105,180,-41.23
146,180,-41.16
55,180,-40.95
-76,180,-40.98
-133,182,-41.02
-74,180,-40.55
38,180,-39.92
118,180,-40.06
105,180,-40.88
0,180,-41.8
-117,180,-42.34
-136,180,-41.84
-23,178,-41.62
118,180,-40.52
149,180,-39.69
37,178,-39.06
-108,180,-38.98
-148,180,-39.22
-50,180,-39.95
85,182,-41.06
133,182,-41.02
67,180,-41.2
-45,180,-41.03
-119,180,-39.9
-99,180,-39.9
6,180,-38.52
118,180,-37.73
131,180,-37.99
17,178,-39.23
-120,180,-39.68
-146,180,-39.3
-33,178,-39.25
110,180,-38.57
148,180,-38.49
49,180,-38.63
-90,180,-38.59
-140,182,-38.63
-64,180,-39.18
58,180,-38.93
121,180,-39.06
88,180,-38.64
-12,180,-38.66
-113,180,-38.44
-126,180,-38.58
-18,178,-38.96
120,178,-38.97
148,180,-39.16
32,178,-38.86
-116,180,-39.21
-153,180,-38.33
-44,180,-38.37
101,180,-38.42
144,182,-38.22
58,180,-37.77
-69,180,-37.68
-129,182,-37.2
-79,180,-36.57
32,180,-36.03
116,180,-36.24
109,180,-36.46
6,178,-36.6
-116,180,-37.09
-139,180,-37.32
-26,178,-37.2
118,180,-37.71
151,180,-37.52
39,180,-37.76
-107,180,-37.26
-150,180,-37.04
-52,180,-37.16
86,182,-37.3
136,182,-36.65
67,180,-35.98
-48,180,-36.14
-120,180,-35.69
-95,180,-36.13
7,180,-36.04
114,180,-36.17
129,180,-36.32
21,178,-36.12
-119,180,-36.12
-149,180,-35.59
-34,178,-35.67
113,180,-35.49
151,180,-35.67
48,180,-36.27
-94,182,-37.39
-144,182,-37.11
-62,180,-37.59
66,182,-37.99
125,182,-37.69
82,180,-37.57
-20,180,-37.18
-113,180,-36.79
-120,180,-36.42
-14,178,-36.05
120,180,-36.34
147,180,-36.85
28,178,-37.06
-119,180,-37
-153,180,-37.27
-42,180,-37.38
104,182,-36.78
150,182,-35.71
57,180,-35.26
-81,182,-34.62
-136,182,-34.82
-71,180,-35.63
42,180,-36.03
116,180,-37.04
103,180,-36.93
1,180,-36.67
-117,180,-37.03
-137,180,-36.24
-22,178,-36.4
121,180,-35.18
151,180,-35.61
36,180,-35.35
-112,180,-36.15
-152,182,-36.13
-49,180,-36.5
92,182,-36.23
141,182,-36.24
64,180,-35.7
-58,182,-35.62
-125,182,-35.47
-89,180,-35.28
16,180,-35.31
115,180,-35.61
123,180,-35.88
15,180,-36.35
-120,180,-36.85
-147,180,-36.65
-29,180,-37.05
117,180,-36.93
151,180,-36.75
44,180,-35.96
-100,182,-36.01
-148,182,-36.01
-57,180,-36.32
78,182,-36.46
130,182,-36.29
72,180,-35.58
-34,180,-35.93
-115,180,-36.18
-108,180,-36.28
-2,180,-36.6
118,180,-35.55
137,180,-35.15
22,180,-34.31
-119,180,-34.49
-150,180,-34.54
-37,180,-35
110,182,-35.73
153,182,-36.09
51,180,-37.04
-93,182,-36.2
-143,182,-36
-62,182,-35.47
61,182,-35.68
122,182,-36.36
87,180,-36.63
-14,180,-36.29
-115,180,-35.67
-125,180,-35.26
-15,180,-35.19
121,180,-34.52
149,182,-34.64
30,180,-34.74
-121,182,-34.66
-155,182,-34.41
-40,182,-35.36
105,182,-34.79
145,182,-35.25
55,182,-35.41
-73,182,-35.39
-130,182,-36.21
-76,182,-36.43
33,180,-36.49
117,182,-36.06
109,180,-36.06
1,180,-35.87
-119,180,-35.49
-136,180,-36.04
-23,180,-35.96
118,182,-35.91
151,182,-36.11
38,180,-35.61
-110,182,-35.93
-152,182,-35.22
-49,182,-35.43
91,182,-35.96
137,182,-36.16
64,182,-35.55
-52,182,-34.4
-121,182,-34
-93,180,-33.25
12,180,-33.35
115,180,-33.87
125,180,-34.24
16,180,-35.26
-117,180,-35.71
-146,182,-35.35
-34,180,-35.34
113,182,-35.37
153,182,-34.65
48,182,-34.12
-99,182,-34.67
-148,182,-34.46
-58,182,-34.49
73,182,-33.63
127,182,-32.95
76,182,-32.48
-26,180,-32.85
-114,182,-32.82
-115,180,-33.76
-8,180,-33.98
120,180,-33.79
141,180,-33.89
25,180,-32.88
-117,182,-32.99
-150,182,-32.95
-42,180,-33.27
104,182,-33.3
151,182,-33.66
56,182,-34.21
-83,182,-33.83
-137,182,-33.91
-70,182,-34.23
44,182,-33.87
119,182,-34.47
102,180,-34.65
-3,180,-34.06
-118,180,-33.87
-133,180,-33.62
-20,180,-33.23
119,180,-33.21
149,182,-33.75
36,180,-34.42
-110,182,-34.11
-151,182,-33.43
-51,182,-32.7
91,182,-32.06
142,182,-31.92
65,182,-31.76
-59,182,-32.6
-125,182,-33.29
-89,180,-34.06
15,180,-34.1
116,180,-33.93
126,180,-33.53
15,180,-32.51
-122,180,-32.58
-147,180,-32.82
-30,180,-33.74
116,182,-34.4
153,182,-34.06
46,180,-33.41
-101,182,-32.75
-149,182,-32.31
-58,182,-31.23
75,182,-31.6
130,182,-31.91
76,182,-32.15
-30,180,-32.87
-114,182,-33.69
-113,180,-33.45
-9,180,-33.39
121,180,-32.97
146,180,-33.82
23,180,-33.16
-125,182,-33.75
-151,182,-33.61
-36,180,-33.46
108,182,-33.3
151,184,-33.18
55,182,-33.37
-87,182,-33.31
-141,184,-33.68
-68,182,-33.83
51,182,-33.44
121,182,-33.29
97,182,-33.11
-7,180,-33.07
-118,182,-33.02
-132,180,-32.87
-18,180,-32.92
122,182,-32.89
149,182,-32.1
32,180,-31.88
-113,182,-32.02
-149,182,-32.09
-48,182,-31.89
91,182,-32.63
142,184,-32.58
65,182,-32.99
-59,182,-33.24
-126,182,-33.38
-90,182,-32.65
16,180,-32.33
119,182,-32.46
126,180,-32.39
13,180,-33.17
-123,180,-32.72
-147,182,-32.23
-30,180,-31.22
118,182,-31.31
155,182,-31.34
45,182,-31.79
-105,184,-32.12
-150,184,-33.07
-56,182,-32.28
77,184,-32.31
131,184,-31.47
77,182,-31.74
-33,182,-31.34
-119,182,-31.35
-112,182,-32.07
-3,180,-32.81
122,182,-33.03
142,182,-33.55
23,180,-33.28
-123,182,-32.62
-152,182,-33.01
-37,182,-32.92
109,184,-32.17
153,184,-32.49
54,182,-32.76
-90,184,-33.21
-144,184,-32.89
-67,182,-33.34
56,184,-33.37
124,184,-32.62
94,182,-32.4
-12,182,-30.69
-118,182,-29.4
-128,182,-29.2
-17,182,-29.75
121,182,-29.69
150,182,-30.28
33,182,-31.17
-117,184,-31.98
-155,184,-31.79
-46,182,-31.61
100,184,-32.12
148,184,-32.79
60,184,-32.32
-72,184,-31.38
-130,184,-30.86
-79,184,-30.56
28,182,-28.96
117,184,-28.45
116,182,-27.82
7,182,-28.58
-122,182,-29.12
-142,182,-30.13
-25,182,-31.18
120,182,-31
154,184,-30.89
40,182,-30.39
-111,184,-30.29
-152,184,-30.35
-51,184,-30.63
87,184,-31.4
138,184,-31.5
69,184,-31.59
-49,184,-31.47
-123,184,-31.55
-99,184,-31.47
9,182,-31.48
120,182,-30.59
131,182,-30.95
15,182,-30.96
-122,182,-30.69
-148,184,-31.2
-33,182,-31.03
114,184,-31.79
154,184,-31.72
48,184,-31.17
-98,184,-30.59
-146,186,-29.33
-61,184,-28.98
66,184,-29.19
128,184,-29.67
85,184,-29.62
-22,184,-30.09
-119,184,-30.38
-121,182,-30.49
-9,182,-30.91
124,182,-31.3
146,184,-31.09
25,182,-31.8
-121,184,-30.86
-151,184,-30.89
-41,184,-30.22
103,184,-29.11
151,186,-28.67
59,184,-28.21
-81,184,-28.32
-138,184,-29.01
-73,184,-29.62
41,184,-30.36
119,184,-30.53
107,184,-30.72
0,182,-29.87
-122,182,-29.83
-138,182,-29.86
-20,182,-30.14
122,184,-30.59
152,184,-30.8
37,182,-31.03
-113,184,-30.54
-154,186,-30.86
-52,184,-30.55
93,184,-31.14
146,186,-30.57
67,184,-30.33
-61,184,-30.81
-129,184,-29.87
-91,184,-29.85
17,184,-30.19
120,184,-29.91
127,184,-29.52
12,182,-29.18
-125,184,-27.99
-147,184,-27.69
-29,184,-27.41
118,184,-27.5
156,186,-28.45
46,184,-28.83
-105,186,-29.59
-153,186,-29.57
-57,184,-29.57
79,186,-29.75
134,186,-29.78
76,184,-29.09
-36,184,-28.58
-122,184,-28.15
-111,184,-28.74
0,182,-27.89
123,184,-27.21
139,184,-26.96
21,182,-26.58
-123,184,-27.17
-153,184,-27.61
-38,184,-28.16
112,186,-28.03
156,186,-28.93
54,184,-28.41
-94,186,-28.11
-148,186,-27.77
-66,184,-28.54
63,186,-28.25
128,186,-28.64
89,184,-29.36
-18,184,-28.62
-118,184,-28.71
-125,184,-29.01
-14,184,-29.06
123,184,-29.33
151,184,-29.07
30,184,-28.67
-122,186,-28.55
-156,186,-28.72
-44,184,-28.75
105,186,-28.3
153,186,-28.82
59,186,-28.45
-80,186,-28.06
-139,186,-27.33
-76,184,-27.12
40,184,-26.35
122,186,-26.64
108,184,-27.96
0,184,-27.81
-121,184,-28.35
-139,184,-28.76
-23,184,-28.6
123,186,-28.11
157,186,-27.91
37,184,-28.11
-118,186,-28.23
-156,186,-27.32
-48,186,-27.32
94,186,-27.55
145,186,-26.57
67,186,-26.33
-63,186,-26.32
-130,186,-26.2
-88,186,-26.9
21,184,-27.39
119,186,-27.61
124,184,-28.1
11,184,-28.12
-124,186,-27.77
-146,186,-26.53
-28,184,-26.35
120,186,-26.53
156,186,-26.61
42,186,-27.86
-108,186,-28.16
-151,188,-28.42
-55,186,-28.55
80,186,-28.05
137,186,-28.19
75,186,-27.52
-42,186,-27.34
-123,186,-26.81
-105,186,-26.29
3,184,-26.39
122,186,-26.6
137,186,-26.43
18,184,-26.83
-124,186,-26.38
-150,186,-26.19
-35,186,-25.85
111,186,-25.69
156,188,-25.83
53,186,-26.36
-97,186,-26.12
-149,188,-26.8
-63,186,-27.15
66,186,-27.41
127,186,-27.52
86,186,-27.59
-19,186,-27.29
-118,186,-26.16
-124,186,-25.46
-12,184,-25.41
123,186,-25.14
147,186,-24.59
29,184,-24.73
-119,186,-24.94
-155,188,-25.49
-44,186,-25.94
105,188,-26.43
152,188,-26.55
58,186,-26.72
-80,186,-27.01
-136,188,-26.96
-75,186,-26.27
39,186,-25.55
121,186,-25.55
109,186,-25.53
0,184,-26.02
-122,186,-26.3
-138,186,-27.01
-22,184,-26.68
122,186,-27
153,186,-26.65
36,186,-26.68
-113,186,-26.53
-152,188,-26.31
-51,186,-26.33
89,186,-26.03
142,188,-26.36
70,186,-25.6
-56,186,-25.49
-128,186,-25.26
-95,186,-25.3
15,184,-24.83
122,186,-25.02
129,186,-25.4
12,184,-25.59
-124,186,-26.11
-146,186,-26.43
-31,184,-26.58
115,186,-25.92
155,188,-25.79
49,186,-25.6
-102,188,-25.61
-153,188,-25.45
-60,186,-25.55
76,186,-25.02
134,186,-25.01
79,186,-24.71
-34,186,-24.81
-120,186,-24.78
-112,186,-24.89
-4,184,-24.94
122,186,-24.49
143,186,-24.91
23,184,-24.9
-124,186,-24.68
-153,186,-24.93
-38,186,-25.31
111,186,-25.14
155,188,-25.47
55,186,-25.52
-92,186,-25.52
-145,188,-25.78
-67,186,-25.61
57,186,-25.34
124,186,-25.38
94,186,-25.13
-11,184,-25.04
-119,186,-25.26
-130,186,-24.95
-18,184,-25.17
123,186,-25.08
153,186,-24.84
32,184,-24.76
-120,186,-24.39
-156,188,-24.02
-47,186,-23.31
100,186,-22.67
152,188,-22.97
64,186,-22.91
-75,186,-22.84
-137,186,-24.01
-80,186,-23.82
33,186,-25.14
120,186,-24.98
115,186,-24.96
4,184,-25.63
-124,186,-26.06
-142,186,-23.91
-23,184,-24.41
121,186,-24.07
154,186,-23.52
40,186,-22.98
-111,186,-23.11
-154,188,-23.08
-53,186,-23.48
88,186,-23.91
141,188,-24.18
72,186,-24.24
-51,186,-24.72
-127,186,-24.58
-99,186,-24.27
11,184,-23.67
122,186,-23.31
134,186,-23.21
16,184,-23.77
-127,186,-24.27
-151,186,-24.6
-30,186,-24.47
118,186,-24.77
156,188,-24.26
48,186,-24.31
-103,188,-23.98
-151,188,-24.34
-58,186,-23.97
73,186,-23.67
129,188,-24.01
82,186,-23.63
-26,186,-23.87
-121,186,-23.65
-120,186,-23.14
-6,184,-22.66
125,186,-22.44
146,186,-22.13
24,184,-21.95
-125,186,-22.09
-155,188,-22.61
-39,186,-23.74
110,188,-24.05
155,188,-24.09
57,186,-23.96
-88,188,-23.79
-145,188,-24.19
-72,186,-23.73
53,186,-23.19
127,186,-23.42
100,186,-23.06
-9,186,-22.41
-121,186,-22.48
-133,186,-22.59
-18,186,-22.79
124,186,-22.49
154,186,-22.77
35,186,-23.18
-119,188,-22.84
-158,188,-23.25
-49,186,-23.47
101,188,-23.14
154,188,-22.8
64,188,-22.89
-75,188,-23.42
-136,188,-23.16
-80,186,-23.28
31,186,-22.7
119,188,-23.02
117,186,-23.09
6,186,-22.81
-125,186,-23.17
-144,188,-22.96
-24,186,-22.95
121,188,-23.02
155,188,-23.14
42,186,-22.37
-111,188,-22.4
-156,188,-21.56
-54,188,-21.38
88,188,-20.93
142,188,-20.6
71,188,-20.64
-51,188,-21.31
-126,188,-20.42
-100,186,-21.51
10,186,-21.52
123,186,-22.22
134,186,-22.33
15,186,-22.5
-126,188,-22.51
-151,188,-22.11
-32,186,-22.11
118,188,-22.14
160,188,-21.94
48,188,-21.65
-108,188,-21.12
-156,190,-21.3
-57,188,-20.78
81,188,-21.55
137,188,-21.21
77,188,-21.2
-40,188,-21.43
-123,188,-21.37
-107,188,-21.71
2,186,-21.76
121,188,-21.9
138,188,-22.38
20,186,-22.13
-123,188,-22.77
-153,188,-23.18
-38,188,-22.25
113,188,-21.81
161,190,-22.13
53,188,-22.39
-102,188,-22.07
-153,190,-21.97
-61,188,-22.44
70,188,-22.62
131,188,-22.68
85,188,-22.86
-25,188,-21.81
-122,188,-21.29
-120,188,-20.46
-7,186,-20.52
124,188,-19.43
147,188,-19.4
26,186,-19.15
-124,188,-19.52
-156,190,-20.05
-40,188,-20.86
110,188,-21.09
154,190,-21.73
57,188,-21.5
-86,188,-21.61
-143,190,-21.56
-73,188,-21.14
50,188,-20.59
126,188,-20.12
102,188,-20.17
-9,186,-20.54
-122,188,-20.18
-133,188,-19.81
-18,186,-19.38
123,188,-19.52
154,190,-19.97
35,188,-20.15
-119,190,-20.09
-158,190,-20.32
-48,188,-20.55
99,190,-20.37
151,190,-20.11
66,188,-20.03
-73,188,-20.03
-137,190,-20.26
-82,188,-20.43
31,188,-20.97
120,188,-21.46
118,188,-21.85
6,186,-21.72
-125,188,-20.97
-145,188,-20.46
-25,188,-20.39
121,190,-19.93
156,190,-19.65
43,188,-20.09
-111,190,-19.82
-157,190,-20.36
-55,188,-19.6
89,190,-19.8
144,190,-19.56
71,188,-19.02
-54,188,-19.11
-127,188,-19.03
-97,188,-19.3
11,188,-19.4
119,188,-19.56
132,188,-20.26
18,188,-20.34
-124,188,-20.48
-152,190,-20.59
-33,188,-20.62
117,190,-19.79
158,190,-19.69
50,188,-19.12
